game_id,turn,player,action_type,source_idx,color,line_idx,score_p1_before,score_p2_before
80,46,0,center,-1,yellow,3,34,13
80,47,1,factory,3,yellow,4,34,13
80,48,0,center,-1,red,2,34,13
80,49,1,center,-1,blue,2,34,13
80,50,0,center,-1,black,-1,34,13
80,51,1,center,-1,white,3,34,13
81,0,0,factory,1,black,2,0,0
81,1,1,factory,0,white,3,0,0
81,2,0,factory,2,black,1,0,0
81,3,1,factory,3,white,3,0,0
81,4,0,factory,4,blue,0,0,0
81,5,1,center,-1,white,3,0,0
81,6,0,center,-1,yellow,4,0,0
81,7,1,center,-1,red,4,0,0
81,8,0,center,-1,blue,3,0,0
81,9,1,center,-1,black,2,0,0
81,10,1,factory,1,black,2,4,0
81,11,0,factory,2,red,1,4,0
81,12,1,factory,3,black,2,4,0
81,13,0,factory,0,yellow,0,4,0
81,14,1,factory,4,black,1,4,0
81,15,0,center,-1,blue,4,4,0
81,16,1,center,-1,red,4,4,0
81,17,0,center,-1,yellow,2,4,0
81,18,1,center,-1,white,0,4,0
81,19,0,factory,1,yellow,1,10,0
81,20,1,factory,3,black,4,10,0
81,21,0,factory,0,black,0,10,0
81,22,1,factory,2,black,4,10,0
81,23,0,center,-1,blue,3,10,0
81,24,1,center,-1,black,4,10,0
81,25,0,center,-1,white,2,10,0
81,26,1,factory,4,blue,3,10,0
81,27,0,center,-1,red,4,10,0
81,28,1,center,-1,yellow,2,10,0
81,29,1,factory,0,yellow,2,21,0
81,30,0,factory,4,blue,1,21,0
81,31,1,factory,2,blue,3,21,0
81,32,0,factory,1,red,0,21,0
81,33,1,factory,3,blue,3,21,0
81,34,0,center,-1,yellow,3,21,0
81,35,1,center,-1,blue,3,21,0
81,36,0,center,-1,red,4,21,0
81,37,1,center,-1,black,1,21,0
81,38,0,center,-1,white,-1,21,0
81,39,0,factory,1,white,1,29,5
81,40,1,factory,2,blue,2,29,5
81,41,0,factory,0,white,0,29,5
81,42,1,factory,4,blue,2,29,5
81,43,0,factory,3,black,4,29,5
81,44,1,center,-1,blue,0,29,5
81,45,0,center,-1,red,2,29,5
81,46,1,center,-1,yellow,3,29,5
81,47,0,center,-1,white,3,29,5
81,48,1,center,-1,black,4,29,5
82,0,0,factory,0,blue,2,0,0
82,1,1,factory,1,black,4,0,0
82,2,0,factory,2,blue,1,0,0
82,3,1,factory,4,black,4,0,0
82,4,0,factory,3,red,0,0,0
82,5,1,center,-1,red,3,0,0
82,6,0,center,-1,blue,4,0,0
82,7,1,center,-1,yellow,0,0,0
82,8,0,center,-1,white,3,0,0
82,9,1,factory,3,black,1,3,0
82,10,0,factory,4,yellow,1,3,0
82,11,1,center,-1,white,2,3,0
82,12,0,factory,0,yellow,0,3,0
82,13,1,factory,1,blue,0,3,0
82,14,0,factory,2,blue,4,3,0
82,15,1,center,-1,black,4,3,0
82,16,0,center,-1,white,2,3,0
82,17,1,center,-1,red,3,3,0
82,18,0,center,-1,yellow,3,3,0
82,19,0,factory,3,red,1,18,3
82,20,1,factory,0,red,2,18,3
82,21,0,factory,1,blue,0,18,3
82,22,1,factory,2,red,2,18,3
82,23,0,center,-1,black,2,18,3
82,24,1,center,-1,red,2,18,3
82,25,0,factory,4,yellow,3,18,3
82,26,1,center,-1,blue,1,18,3
82,27,0,center,-1,yellow,3,18,3
82,28,1,center,-1,white,3,18,3
82,29,1,factory,3,white,3,26,0
82,30,0,factory,2,black,0,26,0
82,31,1,factory,0,white,3,26,0
82,32,0,center,-1,yellow,2,26,0
82,33,1,factory,1,black,2,26,0
82,34,0,center,-1,red,3,26,0
82,35,1,center,-1,yellow,1,26,0
82,36,0,factory,4,black,1,26,0
82,37,1,center,-1,white,0,26,0
82,38,0,factory,4,red,2,41,8
82,39,1,factory,2,yellow,2,41,8
82,40,0,factory,0,white,0,41,8
82,41,1,factory,1,yellow,3,41,8
82,42,0,center,-1,blue,4,41,8
82,43,1,factory,3,yellow,3,41,8
82,44,0,center,-1,white,1,41,8
82,45,1,center,-1,yellow,3,41,8
82,46,0,center,-1,black,3,41,8
82,47,1,center,-1,red,0,41,8
83,0,0,factory,0,yellow,1,0,0
83,1,1,factory,1,red,0,0,0
83,2,0,factory,2,red,0,0,0
83,3,1,factory,3,blue,4,0,0
83,4,0,factory,4,blue,4,0,0
83,5,1,center,-1,white,3,0,0
83,6,0,center,-1,yellow,3,0,0
83,7,1,center,-1,black,1,0,0
83,8,1,factory,0,blue,4,3,0
83,9,0,factory,3,red,1,3,0
83,10,1,factory,1,blue,4,3,0
83,11,0,factory,2,yellow,0,3,0
83,12,1,factory,4,blue,4,3,0
83,13,0,center,-1,blue,4,3,0
83,14,1,center,-1,red,2,3,0
83,15,0,center,-1,white,2,3,0
83,16,1,center,-1,black,3,3,0
83,17,0,factory,0,blue,1,6,0
83,18,1,factory,3,yellow,3,6,0
83,19,0,factory,1,black,0,6,0
83,20,1,factory,4,yellow,3,6,0
83,21,0,factory,2,white,2,6,0
83,22,1,center,-1,yellow,4,6,0
83,23,0,center,-1,blue,4,6,0
83,24,1,center,-1,black,2,6,0
83,25,0,center,-1,red,-1,6,0
83,26,1,center,-1,white,1,6,0
83,27,1,factory,2,yellow,4,18,3
83,28,0,factory,0,white,1,18,3
83,29,1,factory,4,yellow,4,18,3
83,30,0,center,-1,blue,2,18,3
83,31,1,center,-1,red,3,18,3
83,32,0,factory,1,blue,0,18,3
83,33,1,factory,3,red,3,18,3
83,34,0,center,-1,blue,4,18,3
83,35,1,center,-1,red,3,18,3
83,36,0,center,-1,yellow,3,18,3
83,37,1,center,-1,white,0,18,3
83,38,0,center,-1,black,-1,18,3
83,39,0,factory,3,black,1,32,18
83,40,1,factory,0,red,1,32,18
83,41,0,factory,2,white,0,32,18
83,42,1,center,-1,yellow,2,32,18
83,43,0,factory,1,red,4,32,18
83,44,1,factory,4,yellow,2,32,18
83,45,0,center,-1,blue,3,32,18
83,46,1,center,-1,white,4,32,18
83,47,0,center,-1,red,4,32,18
83,48,1,center,-1,black,0,32,18
84,0,0,factory,1,red,1,0,0
84,1,1,factory,4,black,0,0,0
84,2,0,factory,0,yellow,0,0,0
84,3,1,factory,2,white,1,0,0
84,4,0,factory,3,blue,4,0,0
84,5,1,center,-1,white,1,0,0
84,6,0,center,-1,yellow,3,0,0
84,7,1,center,-1,black,4,0,0
84,8,0,center,-1,blue,4,0,0
84,9,1,center,-1,red,3,0,0
84,10,1,factory,0,blue,0,3,1
84,11,0,factory,2,yellow,1,3,1
84,12,1,factory,3,black,1,3,1
84,13,0,factory,1,blue,0,3,1
84,14,1,center,-1,white,3,3,1
84,15,0,factory,4,blue,4,3,1
84,16,1,center,-1,black,2,3,1
84,17,0,center,-1,blue,4,3,1
84,18,1,center,-1,white,-1,3,1
84,19,0,center,-1,red,2,3,1
84,20,0,factory,0,blue,1,12,5
84,21,1,factory,4,yellow,0,12,5
84,22,0,factory,1,red,0,12,5
84,23,1,factory,3,red,2,12,5
84,24,0,factory,2,yellow,4,12,5
84,25,1,center,-1,red,2,12,5
84,26,0,center,-1,white,2,12,5
84,27,1,center,-1,black,3,12,5
84,28,0,center,-1,yellow,4,12,5
84,29,1,center,-1,blue,1,12,5
84,30,1,factory,2,blue,1,25,3
84,31,0,factory,0,black,1,25,3
84,32,1,factory,4,yellow,2,25,3
84,33,0,factory,3,black,0,25,3
84,34,1,center,-1,yellow,2,25,3
84,35,0,center,-1,blue,2,25,3
84,36,1,factory,1,black,3,25,3
84,37,0,center,-1,red,3,25,3
84,38,1,center,-1,black,4,25,3
84,39,0,center,-1,white,-1,25,3
84,40,0,factory,1,white,0,42,4
84,41,1,factory,3,black,4,42,4
84,42,0,factory,0,white,1,42,4
84,43,1,factory,4,red,0,42,4
84,44,0,factory,2,red,3,42,4
84,45,1,center,-1,blue,3,42,4
84,46,0,center,-1,red,3,42,4
84,47,1,center,-1,white,2,42,4
84,48,0,center,-1,yellow,4,42,4
85,0,0,factory,0,white,1,0,0
85,1,1,factory,1,white,2,0,0
85,2,0,factory,2,blue,0,0,0
85,3,1,factory,3,white,2,0,0
85,4,0,factory,4,blue,4,0,0
85,5,1,center,-1,red,1,0,0
85,6,0,center,-1,black,3,0,0
85,7,1,center,-1,white,0,0,0
85,8,0,center,-1,blue,4,0,0
85,9,1,center,-1,yellow,4,0,0
85,10,1,factory,4,yellow,4,4,0
85,11,0,factory,0,yellow,0,4,0
85,12,1,factory,3,yellow,4,4,0
85,13,0,center,-1,white,2,4,0
85,14,1,factory,1,blue,0,4,0
85,15,0,center,-1,red,3,4,0
85,16,1,factory,2,blue,2,4,0
85,17,0,center,-1,red,1,4,0
85,18,1,center,-1,blue,2,4,0
85,19,0,center,-1,white,-1,4,0
85,20,1,center,-1,black,3,4,0
85,21,0,factory,0,black,2,9,1
85,22,1,factory,2,black,3,9,1
85,23,0,center,-1,blue,1,9,1
85,24,1,factory,1,blue,2,9,1
85,25,0,factory,3,red,0,9,1
85,26,1,center,-1,yellow,1,9,1
85,27,0,factory,4,blue,4,9,1
85,28,1,center,-1,black,0,9,1
85,29,0,center,-1,yellow,3,9,1
85,30,1,center,-1,red,-1,9,1
85,31,0,center,-1,white,-1,9,1
85,32,1,factory,3,yellow,3,20,5
85,33,0,factory,1,yellow,1,20,5
85,34,1,factory,0,yellow,3,20,5
85,35,0,factory,4,black,0,20,5
85,36,1,center,-1,blue,1,20,5
85,37,0,factory,2,blue,4,20,5
85,38,1,center,-1,black,2,20,5
85,39,0,center,-1,red,2,20,5
85,40,1,center,-1,white,-1,20,5
85,41,0,factory,3,black,1,34,0
85,42,1,factory,1,yellow,4,34,0
85,43,0,factory,4,white,0,34,0
85,44,1,center,-1,black,1,34,0
85,45,0,factory,0,red,4,34,0
85,46,1,factory,2,red,0,34,0
85,47,0,center,-1,blue,2,34,0
85,48,1,center,-1,black,2,34,0
85,49,0,center,-1,yellow,3,34,0
85,50,1,center,-1,white,3,34,0
86,0,0,factory,4,black,2,0,0
86,1,1,factory,1,white,3,0,0
86,2,0,factory,0,blue,1,0,0
86,3,1,factory,2,white,3,0,0
86,4,0,factory,3,yellow,0,0,0
86,5,1,center,-1,white,3,0,0
86,6,0,center,-1,yellow,3,0,0
86,7,1,center,-1,red,2,0,0
86,8,0,center,-1,blue,4,0,0
86,9,1,center,-1,black,1,0,0
86,10,1,factory,2,blue,4,5,0
86,11,0,factory,3,white,1,5,0
86,12,1,factory,0,blue,4,5,0
86,13,0,factory,1,blue,0,5,0
86,14,1,center,-1,yellow,1,5,0
86,15,0,center,-1,red,3,5,0
86,16,1,factory,4,yellow,0,5,0
86,17,0,center,-1,red,2,5,0
86,18,1,center,-1,black,-1,5,0
86,19,0,factory,1,red,0,16,0
86,20,1,factory,4,blue,0,16,0
86,21,0,center,-1,red,2,16,0
86,22,1,factory,0,blue,4,16,0
86,23,0,center,-1,white,3,16,0
86,24,1,factory,2,blue,4,16,0
86,25,0,factory,3,blue,4,16,0
86,26,1,center,-1,red,1,16,0
86,27,0,center,-1,yellow,1,16,0
86,28,1,center,-1,white,3,16,0
86,29,0,center,-1,black,-1,16,0
86,30,1,factory,2,yellow,3,16,0
86,31,0,factory,4,yellow,1,16,0
86,32,1,factory,0,white,4,16,0
86,33,0,factory,3,black,0,16,0
86,34,1,center,-1,white,4,16,0
86,35,0,factory,1,blue,4,16,0
86,36,1,center,-1,black,0,16,0
86,37,0,center,-1,blue,2,16,0
86,38,1,center,-1,red,2,16,0
86,39,0,factory,0,red,1,32,0
86,40,1,factory,1,yellow,4,32,0
86,41,0,factory,2,white,0,32,0
86,42,1,center,-1,yellow,4,32,0
86,43,0,factory,3,yellow,4,32,0
86,44,1,factory,4,blue,2,32,0
86,45,0,center,-1,black,3,32,0
86,46,1,center,-1,blue,2,32,0
86,47,0,center,-1,white,2,32,0
86,48,1,center,-1,red,1,32,0
87,0,0,factory,4,yellow,2,0,0
87,1,1,factory,3,red,1,0,0
87,2,0,factory,0,blue,1,0,0
87,3,1,center,-1,blue,0,0,0
87,4,0,factory,1,blue,0,0,0
87,5,1,center,-1,yellow,2,0,0
87,6,0,factory,2,blue,4,0,0
87,7,1,center,-1,white,3,0,0
87,8,0,center,-1,red,3,0,0
87,9,1,center,-1,black,4,0,0
87,10,1,factory,0,black,4,3,1
87,11,0,factory,1,white,1,3,1
87,12,1,factory,2,blue,1,3,1
87,13,0,factory,3,yellow,0,3,1
87,14,1,factory,4,blue,1,3,1
87,15,0,center,-1,blue,4,3,1
87,16,1,center,-1,red,0,3,1
87,17,0,center,-1,black,2,3,1
87,18,1,center,-1,yellow,3,3,1
87,19,0,center,-1,white,-1,3,1
87,20,0,factory,4,black,2,5,0
87,21,1,factory,1,yellow,3,5,0
87,22,0,factory,2,red,0,5,0
87,23,1,center,-1,yellow,3,5,0
87,24,0,factory,0,red,1,5,0
87,25,1,center,-1,blue,4,5,0
87,26,0,factory,3,blue,4,5,0
87,27,1,center,-1,white,0,5,0
87,28,0,center,-1,red,3,5,0
87,29,1,center,-1,black,1,5,0
87,30,1,factory,1,white,4,13,2
87,31,0,factory,0,black,0,13,2
87,32,1,factory,2,white,4,13,2
87,33,0,center,-1,yellow,1,13,2
87,34,1,factory,4,black,3,13,2
87,35,0,center,-1,blue,4,13,2
87,36,1,factory,3,black,3,13,2
87,37,0,center,-1,red,3,13,2
87,38,1,center,-1,black,3,13,2
87,39,0,center,-1,blue,2,13,2
87,40,1,center,-1,white,1,13,2
87,41,0,factory,1,white,0,29,11
87,42,1,factory,0,yellow,0,29,11
87,43,0,factory,3,black,1,29,11
87,44,1,center,-1,yellow,4,29,11
87,45,0,factory,2,yellow,4,29,11
87,46,1,factory,4,yellow,4,29,11
87,47,0,center,-1,blue,2,29,11
87,48,1,center,-1,red,3,29,11
87,49,0,center,-1,black,3,29,11
88,0,0,factory,0,white,2,0,0
88,1,1,factory,1,red,3,0,0
88,2,0,factory,2,blue,1,0,0
88,3,1,factory,3,red,3,0,0
88,4,0,factory,4,red,0,0,0
88,5,1,center,-1,red,3,0,0
88,6,0,center,-1,yellow,3,0,0
88,7,1,center,-1,black,0,0,0
88,8,0,center,-1,blue,4,0,0
88,9,1,center,-1,white,1,0,0
88,10,1,factory,3,blue,0,5,0
88,11,0,factory,0,yellow,0,5,0
88,12,1,factory,1,red,2,5,0
88,13,0,factory,4,yellow,1,5,0
88,14,1,factory,2,red,2,5,0
88,15,0,center,-1,blue,4,5,0
88,16,1,center,-1,red,2,5,0
88,17,0,center,-1,black,3,5,0
88,18,1,center,-1,yellow,4,5,0
88,19,0,center,-1,white,-1,5,0
88,20,0,factory,1,blue,0,10,1
88,21,1,factory,2,yellow,4,10,1
88,22,0,factory,0,red,2,10,1
88,23,1,factory,4,yellow,4,10,1
88,24,0,center,-1,blue,4,10,1
88,25,1,factory,3,red,0,10,1
88,26,0,center,-1,blue,3,10,1
88,27,1,center,-1,red,1,10,1
88,28,0,center,-1,white,1,10,1
88,29,1,center,-1,black,2,10,1
88,30,0,center,-1,yellow,-1,10,1
88,31,1,factory,1,red,3,14,6
88,32,0,factory,0,white,1,14,6
88,33,1,factory,2,blue,2,14,6
88,34,0,factory,4,black,0,14,6
88,35,1,center,-1,blue,2,14,6
88,36,0,factory,3,yellow,4,14,6
88,37,1,center,-1,red,1,14,6
88,38,0,center,-1,yellow,4,14,6
88,39,1,center,-1,white,4,14,6
88,40,0,factory,1,white,0,23,1
88,41,1,factory,0,white,2,23,1
88,42,0,factory,3,black,1,23,1
88,43,1,factory,2,white,2,23,1
88,44,0,center,-1,blue,2,23,1
88,45,1,center,-1,yellow,3,23,1
88,46,0,factory,4,yellow,4,23,1
88,47,1,center,-1,red,4,23,1
88,48,0,center,-1,blue,3,23,1
88,49,1,center,-1,black,1,23,1
89,0,0,factory,0,blue,1,0,0
89,1,1,factory,3,black,1,0,0
89,2,0,factory,1,blue,0,0,0
89,3,1,factory,4,blue,0,0,0
89,4,0,factory,2,blue,4,0,0
89,5,1,center,-1,red,4,0,0
89,6,0,center,-1,blue,4,0,0
89,7,1,center,-1,white,2,0,0
89,8,0,center,-1,yellow,3,0,0
89,9,1,factory,3,white,2,2,0
89,10,0,factory,1,yellow,0,2,0
89,11,1,center,-1,blue,4,2,0
89,12,0,factory,0,yellow,1,2,0
89,13,1,factory,4,blue,4,2,0
89,14,0,center,-1,red,2,2,0
89,15,1,factory,2,black,0,2,0
89,16,0,center,-1,black,3,2,0
89,17,1,center,-1,yellow,3,2,0
89,18,0,center,-1,white,-1,2,0
89,19,0,factory,1,white,1,9,0
89,20,1,factory,2,yellow,3,9,0
89,21,0,factory,3,red,0,9,0
89,22,1,factory,0,red,0,9,0
89,23,0,center,-1,white,2,9,0
89,24,1,factory,4,blue,2,9,0
89,25,0,center,-1,blue,4,9,0
89,26,1,center,-1,black,1,9,0
89,27,0,center,-1,yellow,-1,9,0
89,28,1,center,-1,white,-1,9,0
89,29,0,center,-1,red,-1,9,0
89,30,1,factory,2,white,3,18,0
89,31,0,factory,3,black,3,18,0
89,32,1,factory,4,white,3,18,0
89,33,0,factory,1,red,1,18,0
89,34,1,factory,0,white,0,18,0
89,35,0,center,-1,black,2,18,0
89,36,1,center,-1,blue,2,18,0
89,37,0,center,-1,red,-1,18,0
89,38,1,center,-1,yellow,1,18,0
89,39,0,factory,4,black,1,29,10
89,40,1,factory,1,red,2,29,10
89,41,0,factory,0,black,0,29,10
89,42,1,factory,2,red,2,29,10
89,43,0,factory,3,blue,4,29,10
89,44,1,center,-1,blue,3,29,10
89,45,0,center,-1,yellow,2,29,10
89,46,1,center,-1,white,1,29,10
89,47,0,center,-1,red,3,29,10
89,48,1,center,-1,black,-1,29,10
90,0,0,factory,0,red,1,0,0
90,1,1,center,-1,white,1,0,0
90,2,0,factory,1,yellow,0,0,0
90,3,1,factory,2,white,2,0,0
90,4,0,factory,3,blue,4,0,0
90,5,1,factory,4,white,2,0,0
90,6,0,center,-1,blue,4,0,0
90,7,1,center,-1,white,2,0,0
90,8,0,center,-1,yellow,3,0,0
90,9,1,center,-1,black,3,0,0
90,10,0,center,-1,red,2,0,0
90,11,1,factory,2,blue,1,2,2
90,12,0,factory,1,black,1,2,2
90,13,1,center,-1,red,4,2,2
90,14,0,factory,0,red,0,2,2
90,15,1,factory,3,red,4,2,2
90,16,0,factory,4,blue,4,2,2
90,17,1,center,-1,red,4,2,2
90,18,0,center,-1,black,-1,2,2
90,19,1,center,-1,yellow,3,2,2
90,20,0,center,-1,white,-1,2,2
90,21,0,factory,4,black,0,1,4
90,22,1,factory,2,red,4,1,4
90,23,0,factory,1,white,1,1,4
90,24,1,factory,0,yellow,2,1,4
90,25,0,center,-1,white,4,1,4
90,26,1,factory,3,yellow,2,1,4
90,27,0,center,-1,red,2,1,4
90,28,1,center,-1,yellow,2,1,4
90,29,0,center,-1,blue,-1,1,4
90,30,1,factory,3,red,2,0,8
90,31,0,factory,1,white,0,0,8
90,32,1,factory,0,red,2,0,8
90,33,0,center,-1,yellow,2,0,8
90,34,1,center,-1,black,4,0,8
90,35,0,factory,4,blue,1,0,8
90,36,1,factory,2,black,4,0,8
90,37,0,center,-1,yellow,4,0,8
90,38,1,center,-1,red,0,0,8
90,39,0,center,-1,white,-1,0,8
90,40,1,center,-1,blue,3,0,8
90,41,0,factory,0,yellow,1,12,13
90,42,1,factory,2,blue,3,12,13
90,43,0,factory,3,blue,0,12,13
90,44,1,factory,4,black,4,12,13
90,45,0,factory,1,yellow,4,12,13
90,46,1,center,-1,black,1,12,13
90,47,0,center,-1,white,2,12,13
90,48,1,center,-1,yellow,0,12,13
90,49,0,center,-1,red,-1,12,13
91,0,0,factory,1,black,2,0,0
91,1,1,factory,0,yellow,0,0,0
91,2,0,factory,2,blue,1,0,0
91,3,1,factory,3,red,3,0,0
91,4,0,factory,4,blue,0,0,0
91,5,1,center,-1,red,3,0,0
91,6,0,center,-1,white,4,0,0
91,7,1,center,-1,black,2,0,0
91,8,0,center,-1,blue,3,0,0
91,9,1,center,-1,yellow,4,0,0
91,10,1,factory,0,yellow,4,4,0
91,11,0,factory,1,yellow,0,4,0
91,12,1,factory,4,yellow,4,4,0
91,13,0,center,-1,white,2,4,0
91,14,1,factory,3,red,0,4,0
91,15,0,factory,2,black,1,4,0
91,16,1,center,-1,red,2,4,0
91,17,0,center,-1,blue,4,4,0
91,18,1,center,-1,yellow,1,4,0
91,19,0,factory,0,blue,2,13,0
91,20,1,factory,2,yellow,1,13,0
91,21,0,factory,3,red,0,13,0
91,22,1,center,-1,black,0,13,0
91,23,0,center,-1,white,1,13,0
91,24,1,factory,1,black,4,13,0
91,25,0,factory,4,blue,4,13,0
91,26,1,center,-1,black,4,13,0
91,27,0,center,-1,blue,4,13,0
91,28,1,center,-1,red,3,13,0
91,29,0,center,-1,white,-1,13,0
91,30,1,factory,0,white,3,22,0
91,31,0,factory,1,yellow,1,22,0
91,32,1,factory,2,white,3,22,0
91,33,0,factory,3,black,0,22,0
91,34,1,factory,4,white,3,22,0
91,35,0,center,-1,blue,3,22,0
91,36,1,center,-1,black,1,22,0
91,37,0,center,-1,red,2,22,0
91,38,1,center,-1,yellow,2,22,0
91,39,0,center,-1,white,-1,22,0
91,40,0,factory,0,white,0,34,1
91,41,1,factory,4,yellow,2,34,1
91,42,0,factory,2,blue,4,34,1
91,43,1,factory,3,blue,3,34,1
91,44,0,center,-1,yellow,2,34,1
91,45,1,factory,1,blue,3,34,1
91,46,0,center,-1,red,1,34,1
91,47,1,center,-1,white,1,34,1
91,48,0,center,-1,black,3,34,1
92,0,0,factory,1,yellow,3,0,0
92,1,1,factory,3,white,1,0,0
92,2,0,factory,0,yellow,1,0,0
92,3,1,factory,2,red,3,0,0
92,4,0,factory,4,black,0,0,0
92,5,1,center,-1,red,3,0,0
92,6,0,center,-1,yellow,2,0,0
92,7,1,center,-1,black,4,0,0
92,8,0,center,-1,blue,4,0,0
92,9,1,center,-1,white,0,0,0
92,10,1,factory,0,yellow,0,4,0
92,11,0,factory,3,red,0,4,0
92,12,1,factory,4,red,2,4,0
92,13,0,center,-1,blue,3,4,0
92,14,1,factory,1,black,1,4,0
92,15,0,factory,2,blue,1,4,0
92,16,1,center,-1,black,4,4,0
92,17,0,center,-1,white,2,4,0
92,18,0,factory,2,red,1,12,0
92,19,1,factory,3,blue,0,12,0
92,20,0,factory,1,yellow,0,12,0
92,21,1,center,-1,yellow,1,12,0
92,22,0,center,-1,white,2,12,0
92,23,1,factory,4,red,3,12,0
92,24,0,factory,0,blue,4,12,0
92,25,1,center,-1,red,2,12,0
92,26,0,center,-1,black,3,12,0
92,27,1,center,-1,white,4,12,0
92,28,0,center,-1,yellow,-1,12,0
92,29,1,factory,2,white,4,25,5
92,30,0,factory,4,white,1,25,5
92,31,1,factory,0,white,4,25,5
92,32,0,center,-1,blue,2,25,5
92,33,1,center,-1,red,0,25,5
92,34,0,factory,1,blue,0,25,5
92,35,1,factory,3,blue,1,25,5
92,36,0,center,-1,black,3,25,5
92,37,1,center,-1,yellow,2,25,5
92,38,0,center,-1,red,-1,25,5
92,39,0,factory,0,black,1,39,13
92,40,1,center,-1,yellow,2,39,13
92,41,0,factory,1,white,0,39,13
92,42,1,factory,4,black,0,39,13
92,43,0,center,-1,blue,4,39,13
92,44,1,factory,2,yellow,3,39,13
92,45,0,center,-1,red,2,39,13
92,46,1,factory,3,yellow,3,39,13
92,47,0,center,-1,white,3,39,13
92,48,1,center,-1,yellow,3,39,13
93,0,0,factory,0,blue,1,0,0
93,1,1,factory,4,yellow,3,0,0
93,2,0,factory,1,blue,0,0,0
93,3,1,factory,2,yellow,3,0,0
93,4,0,factory,3,blue,4,0,0
93,5,1,center,-1,yellow,3,0,0
93,6,0,center,-1,white,2,0,0
93,7,1,center,-1,black,1,0,0
93,8,0,center,-1,blue,4,0,0
93,9,1,center,-1,red,0,0,0
93,10,1,factory,1,red,3,4,0
93,11,0,factory,0,yellow,0,4,0
93,12,1,factory,2,red,3,4,0
93,13,0,factory,4,white,1,4,0
93,14,1,factory,3,red,3,4,0
93,15,0,center,-1,blue,2,4,0
93,16,1,center,-1,yellow,2,4,0
93,17,0,center,-1,black,3,4,0
93,18,1,center,-1,white,1,4,0
93,19,0,factory,3,black,3,14,0
93,20,1,factory,0,white,0,14,0
93,21,0,center,-1,yellow,1,14,0
93,22,1,factory,1,yellow,4,14,0
93,23,0,center,-1,red,0,14,0
93,24,1,factory,2,yellow,4,14,0
93,25,0,factory,4,red,2,14,0
93,26,1,center,-1,red,3,14,0
93,27,0,center,-1,blue,4,14,0
93,28,1,center,-1,white,2,14,0
93,29,1,factory,0,white,2,23,1
93,30,0,factory,4,red,1,23,1
93,31,1,factory,2,black,0,23,1
93,32,0,factory,1,black,0,23,1
93,33,1,center,-1,red,1,23,1
93,34,0,factory,3,yellow,4,23,1
93,35,1,center,-1,black,3,23,1
93,36,0,center,-1,blue,3,23,1
93,37,1,center,-1,yellow,4,23,1
93,38,0,center,-1,white,-1,23,1
93,39,0,factory,1,black,1,32,8
93,40,1,factory,0,yellow,4,32,8
93,41,0,factory,2,white,0,32,8
93,42,1,center,-1,blue,2,32,8
93,43,0,factory,3,yellow,4,32,8
93,44,1,center,-1,blue,2,32,8
93,45,0,center,-1,black,2,32,8
93,46,1,center,-1,yellow,0,32,8
93,47,0,factory,4,yellow,4,32,8
93,48,1,center,-1,black,3,32,8
93,49,0,center,-1,red,3,32,8
93,50,1,center,-1,white,-1,32,8
94,0,0,factory,0,red,1,0,0
94,1,1,factory,2,red,4,0,0
94,2,0,factory,3,yellow,0,0,0
94,3,1,factory,4,red,4,0,0
94,4,0,factory,1,blue,4,0,0
94,5,1,center,-1,blue,2,0,0
94,6,0,center,-1,black,3,0,0
94,7,1,center,-1,white,3,0,0
94,8,0,center,-1,yellow,2,0,0
94,9,1,factory,3,yellow,3,5,0
94,10,0,factory,0,black,0,5,0
94,11,1,factory,2,yellow,3,5,0
94,12,0,factory,1,black,1,5,0
94,13,1,factory,4,yellow,3,5,0
94,14,0,center,-1,blue,3,5,0
94,15,1,center,-1,white,1,5,0
94,16,0,center,-1,red,2,5,0
94,17,1,center,-1,yellow,0,5,0
94,18,0,factory,2,white,0,16,1
94,19,1,factory,0,red,1,16,1
94,20,0,factory,3,white,1,16,1
94,21,1,factory,1,red,3,16,1
94,22,0,factory,4,blue,4,16,1
94,23,1,center,-1,red,3,16,1
94,24,0,center,-1,yellow,3,16,1
94,25,1,center,-1,white,0,16,1
94,26,0,center,-1,blue,4,16,1
94,27,1,center,-1,black,-1,16,1
94,28,1,factory,1,blue,3,33,0
94,29,0,factory,0,blue,0,33,0
94,30,1,factory,3,blue,3,33,0
94,31,0,center,-1,yellow,1,33,0
94,32,1,factory,4,blue,3,33,0
94,33,0,center,-1,white,3,33,0
94,34,1,factory,2,red,0,33,0
94,35,0,center,-1,black,2,33,0
94,36,1,center,-1,red,4,33,0
94,37,0,center,-1,white,4,33,0
94,38,0,factory,3,red,0,45,4
94,39,1,factory,4,red,4,45,4
94,40,0,factory,0,white,4,45,4
94,41,1,center,-1,blue,2,45,4
94,42,0,center,-1,white,4,45,4
94,43,1,center,-1,black,3,45,4
94,44,0,factory,1,blue,2,45,4
94,45,1,factory,2,blue,0,45,4
94,46,0,center,-1,black,-1,45,4
94,47,1,center,-1,yellow,1,45,4
95,0,0,factory,1,white,2,0,0
95,1,1,factory,2,yellow,1,0,0
95,2,0,factory,3,blue,1,0,0
95,3,1,center,-1,blue,0,0,0
95,4,0,factory,0,yellow,0,0,0
95,5,1,factory,4,white,2,0,0
95,6,0,center,-1,yellow,4,0,0
95,7,1,center,-1,white,2,0,0
95,8,0,center,-1,black,3,0,0
95,9,1,center,-1,red,3,0,0
95,10,1,factory,2,white,2,6,0
