game_id,turn,player,action_type,source_idx,color,line_idx,score_p1_before,score_p2_before
60,34,1,center,-1,red,3,2,3
60,35,0,center,-1,yellow,4,2,3
60,36,1,factory,1,yellow,0,2,3
60,37,0,center,-1,white,3,2,3
60,38,1,center,-1,black,2,2,3
60,39,0,center,-1,blue,2,2,3
60,40,0,factory,2,white,3,5,12
60,41,1,factory,1,red,1,5,12
60,42,0,factory,4,red,2,5,12
60,43,1,center,-1,yellow,4,5,12
60,44,0,factory,0,yellow,4,5,12
60,45,1,center,-1,white,2,5,12
60,46,0,factory,3,blue,-1,5,12
60,47,1,center,-1,black,-1,5,12
60,48,0,center,-1,blue,-1,5,12
60,49,1,factory,0,black,-1,1,0
61,0,0,factory,0,yellow,1,0,0
61,1,1,factory,1,yellow,2,0,0
61,2,0,factory,2,blue,0,0,0
61,3,1,factory,3,yellow,2,0,0
61,4,0,center,-1,red,4,0,0
61,5,1,factory,4,yellow,2,0,0
61,6,0,center,-1,black,3,0,0
61,7,1,center,-1,yellow,0,0,0
61,8,0,center,-1,blue,2,0,0
61,9,1,center,-1,white,4,0,0
61,10,0,center,-1,red,-1,0,0
61,11,1,factory,2,white,4,3,2
61,12,0,factory,3,yellow,0,3,2
61,13,1,center,-1,white,4,3,2
61,14,0,factory,0,blue,2,3,2
61,15,1,center,-1,black,3,3,2
61,16,0,factory,1,blue,1,3,2
61,17,1,factory,4,yellow,1,3,2
61,18,0,center,-1,black,4,3,2
61,19,1,center,-1,red,0,3,2
61,20,0,center,-1,yellow,3,3,2
61,21,0,factory,1,blue,1,7,3
61,22,1,center,-1,white,4,7,3
61,23,0,factory,0,red,0,7,3
61,24,1,factory,2,yellow,3,7,3
61,25,0,center,-1,black,4,7,3
61,26,1,factory,3,black,2,7,3
61,27,0,factory,4,white,2,7,3
61,28,1,center,-1,blue,0,7,3
61,29,0,center,-1,white,2,7,3
61,30,1,center,-1,red,1,7,3
61,31,1,factory,1,red,1,24,0
61,32,0,factory,4,yellow,2,24,0
61,33,1,factory,0,black,4,24,0
61,34,0,factory,3,blue,4,24,0
61,35,1,factory,2,black,4,24,0
61,36,0,center,-1,yellow,3,24,0
61,37,1,center,-1,white,0,24,0
61,38,0,center,-1,red,1,24,0
61,39,0,factory,0,black,0,29,0
61,40,1,factory,1,yellow,3,29,0
61,41,0,factory,2,blue,3,29,0
61,42,1,factory,3,yellow,3,29,0
61,43,0,center,-1,blue,4,29,0
61,44,1,factory,4,yellow,3,29,0
61,45,0,center,-1,red,2,29,0
61,46,1,center,-1,black,0,29,0
61,47,0,center,-1,white,1,29,0
62,0,0,factory,0,blue,1,0,0
62,1,1,factory,4,black,0,0,0
62,2,0,factory,2,blue,0,0,0
62,3,1,factory,1,yellow,2,0,0
62,4,0,center,-1,red,3,0,0
62,5,1,factory,3,yellow,2,0,0
62,6,0,center,-1,white,4,0,0
62,7,1,center,-1,yellow,1,0,0
62,8,0,center,-1,blue,2,0,0
62,9,1,center,-1,black,3,0,0
62,10,1,factory,1,black,3,2,0
62,11,0,factory,4,blue,2,2,0
62,12,1,factory,2,black,3,2,0
62,13,0,factory,0,white,1,2,0
62,14,1,center,-1,black,3,2,0
62,15,0,center,-1,blue,3,2,0
62,16,1,center,-1,red,0,2,0
62,17,0,factory,3,yellow,0,2,0
62,18,1,center,-1,red,4,2,0
62,19,0,center,-1,white,4,2,0
62,20,1,center,-1,yellow,1,2,0
62,21,0,factory,1,white,2,11,0
62,22,1,factory,0,blue,0,11,0
62,23,0,factory,2,blue,3,11,0
62,24,1,factory,4,red,4,11,0
62,25,0,factory,3,blue,3,11,0
62,26,1,center,-1,red,4,11,0
62,27,0,center,-1,yellow,4,11,0
62,28,1,center,-1,black,2,11,0
62,29,1,factory,0,white,4,18,0
62,30,0,factory,3,white,3,18,0
62,31,1,factory,1,white,4,18,0
62,32,0,factory,2,white,3,18,0
62,33,1,center,-1,red,2,18,0
62,34,0,center,-1,yellow,4,18,0
62,35,1,factory,4,yellow,3,18,0
62,36,0,center,-1,blue,-1,18,0
62,37,1,center,-1,black,1,18,0
62,38,0,center,-1,red,0,18,0
62,39,0,factory,1,white,3,15,0
62,40,1,factory,0,black,1,15,0
62,41,0,factory,4,yellow,4,15,0
62,42,1,factory,2,yellow,0,15,0
62,43,0,factory,3,yellow,1,15,0
62,44,1,center,-1,white,2,15,0
62,45,0,center,-1,yellow,2,15,0
62,46,1,center,-1,black,-1,15,0
62,47,0,center,-1,blue,-1,15,0
62,48,1,center,-1,red,-1,15,0
63,0,0,factory,0,red,1,0,0
63,1,1,factory,3,blue,2,0,0
63,2,0,factory,1,blue,0,0,0
63,3,1,factory,4,blue,2,0,0
63,4,0,center,-1,yellow,2,0,0
63,5,1,factory,2,black,1,0,0
63,6,0,center,-1,white,3,0,0
63,7,1,center,-1,black,0,0,0
63,8,0,center,-1,yellow,4,0,0
63,9,1,center,-1,blue,3,0,0
63,10,0,center,-1,red,-1,0,0
63,11,1,factory,0,blue,3,2,2
63,12,0,factory,1,yellow,4,2,2
63,13,1,factory,4,blue,3,2,2
63,14,0,factory,2,yellow,4,2,2
63,15,1,center,-1,black,4,2,2
63,16,0,factory,3,yellow,4,2,2
63,17,1,center,-1,black,4,2,2
63,18,0,center,-1,red,2,2,2
63,19,1,center,-1,yellow,0,2,2
63,20,0,center,-1,blue,1,2,2
63,21,1,center,-1,white,1,2,2
63,22,0,factory,0,yellow,0,4,1
63,23,1,factory,1,black,4,4,1
63,24,0,factory,2,red,4,4,1
63,25,1,center,-1,white,3,4,1
63,26,0,factory,4,red,4,4,1
63,27,1,factory,3,white,2,4,1
63,28,0,center,-1,red,4,4,1
63,29,1,center,-1,white,2,4,1
63,30,0,center,-1,yellow,-1,4,1
63,31,1,center,-1,blue,1,4,1
63,32,0,center,-1,black,2,4,1
63,33,1,factory,0,yellow,2,6,16
63,34,0,factory,2,red,0,6,16
63,35,1,factory,1,yellow,2,6,16
63,36,0,factory,3,blue,1,6,16
63,37,1,center,-1,yellow,2,6,16
63,38,0,factory,4,yellow,-1,6,16
63,39,1,center,-1,red,4,6,16
63,40,0,center,-1,blue,4,6,16
63,41,1,center,-1,white,0,6,16
63,42,0,center,-1,black,2,6,16
63,43,0,factory,3,yellow,1,8,17
63,44,1,factory,1,red,0,8,17
63,45,0,factory,2,black,0,8,17
63,46,1,factory,0,yellow,1,8,17
63,47,0,factory,4,blue,4,8,17
63,48,1,center,-1,yellow,1,8,17
63,49,0,center,-1,blue,2,8,17
63,50,1,center,-1,black,2,8,17
63,51,0,center,-1,red,-1,8,17
63,52,1,center,-1,white,-1,8,17
64,0,0,factory,0,white,1,0,0
64,1,1,factory,4,blue,2,0,0
64,2,0,factory,1,blue,0,0,0
64,3,1,center,-1,blue,2,0,0
64,4,0,center,-1,yellow,2,0,0
64,5,1,factory,2,red,0,0,0
64,6,0,center,-1,black,3,0,0
64,7,1,factory,3,black,1,0,0
64,8,0,center,-1,red,4,0,0
64,9,1,center,-1,white,3,0,0
64,10,1,factory,3,white,3,4,0
64,11,0,factory,4,yellow,0,4,0
64,12,1,center,-1,white,2,4,0
64,13,0,center,-1,blue,1,4,0
64,14,1,factory,0,white,2,4,0
64,15,0,factory,1,black,2,4,0
64,16,1,factory,2,yellow,4,4,0
64,17,0,center,-1,red,4,4,0
64,18,1,center,-1,blue,0,4,0
64,19,0,center,-1,white,-1,4,0
64,20,0,factory,0,yellow,4,9,0
64,21,1,factory,3,black,0,9,0
64,22,0,factory,1,yellow,4,9,0
64,23,1,factory,4,black,3,9,0
64,24,0,factory,2,yellow,4,9,0
64,25,1,center,-1,black,3,9,0
64,26,0,center,-1,yellow,4,9,0
64,27,1,center,-1,red,2,9,0
64,28,0,center,-1,blue,-1,9,0
64,29,1,center,-1,white,-1,9,0
64,30,1,factory,1,red,3,10,0
64,31,0,factory,0,yellow,1,10,0
64,32,1,factory,2,red,3,10,0
64,33,0,factory,3,yellow,1,10,0
64,34,1,center,-1,black,2,10,0
64,35,0,center,-1,blue,4,10,0
64,36,1,factory,4,black,2,10,0
64,37,0,center,-1,yellow,-1,10,0
64,38,1,center,-1,white,0,10,0
64,39,0,center,-1,blue,-1,10,0
64,40,1,center,-1,red,-1,10,0
64,41,0,factory,0,yellow,-1,12,5
64,42,1,factory,2,yellow,4,12,5
64,43,0,factory,3,yellow,-1,12,5
64,44,1,factory,1,blue,3,12,5
64,45,0,factory,4,red,0,12,5
64,46,1,center,-1,blue,3,12,5
64,47,0,center,-1,white,4,12,5
64,48,1,center,-1,black,1,12,5
65,0,0,factory,0,white,1,0,0
65,1,1,factory,1,black,1,0,0
65,2,0,factory,2,yellow,0,0,0
65,3,1,factory,3,blue,4,0,0
65,4,0,center,-1,red,2,0,0
65,5,1,center,-1,blue,4,0,0
65,6,0,center,-1,white,3,0,0
65,7,1,factory,4,black,0,0,0
65,8,0,center,-1,yellow,4,0,0
65,9,1,center,-1,black,3,0,0
65,10,1,factory,2,black,3,2,1
65,11,0,factory,1,white,2,2,1
65,12,1,factory,0,black,3,2,1
65,13,0,factory,4,yellow,4,2,1
65,14,1,center,-1,yellow,0,2,1
65,15,0,center,-1,white,0,2,1
65,16,1,center,-1,blue,4,2,1
65,17,0,factory,3,red,1,2,1
65,18,1,center,-1,red,1,2,1
65,19,0,center,-1,blue,-1,2,1
65,20,1,center,-1,black,2,2,1
65,21,0,factory,1,white,3,3,4
65,22,1,factory,0,black,2,3,4
65,23,0,factory,2,white,-1,3,4
65,24,1,factory,3,red,0,3,4
65,25,0,factory,4,white,-1,3,4
65,26,1,center,-1,yellow,1,3,4
65,27,0,center,-1,black,1,3,4
65,28,1,center,-1,red,4,3,4
65,29,0,center,-1,blue,0,3,4
65,30,1,factory,0,red,4,0,4
65,31,0,factory,1,white,-1,0,4
65,32,1,factory,2,red,4,0,4
65,33,0,factory,3,white,-1,0,4
65,34,1,center,-1,white,3,0,4
65,35,0,center,-1,black,3,0,4
65,36,1,factory,4,yellow,1,0,4
65,37,0,center,-1,blue,1,0,4
65,38,1,center,-1,red,2,0,4
65,39,0,center,-1,yellow,4,0,4
65,40,1,center,-1,black,-1,0,4
65,41,0,factory,3,white,4,10,5
65,42,1,factory,4,white,0,10,5
65,43,0,factory,1,yellow,3,10,5
65,44,1,factory,0,red,2,10,5
65,45,0,factory,2,yellow,3,10,5
65,46,1,center,-1,blue,1,10,5
65,47,0,center,-1,black,2,10,5
65,48,1,center,-1,yellow,4,10,5
65,49,0,center,-1,red,0,10,5
65,50,1,factory,0,blue,2,16,18
66,0,0,factory,0,blue,1,0,0
66,1,1,factory,3,blue,2,0,0
66,2,0,factory,1,black,0,0,0
66,3,1,factory,2,black,1,0,0
66,4,0,center,-1,red,4,0,0
66,5,1,factory,4,black,3,0,0
66,6,0,center,-1,white,3,0,0
66,7,1,center,-1,black,3,0,0
66,8,0,center,-1,red,2,0,0
66,9,1,factory,1,black,3,3,1
66,10,0,factory,2,black,3,3,1
66,11,1,center,-1,yellow,1,3,1
66,12,0,factory,4,black,3,3,1
66,13,1,factory,3,red,4,3,1
66,14,0,center,-1,red,0,3,1
66,15,1,factory,0,blue,2,3,1
66,16,0,center,-1,black,4,3,1
66,17,1,center,-1,white,0,3,1
66,18,0,center,-1,yellow,1,3,1
66,19,0,factory,4,black,4,13,1
66,20,1,factory,2,blue,0,13,1
66,21,0,factory,3,yellow,0,13,1
66,22,1,center,-1,white,3,13,1
66,23,0,factory,1,red,1,13,1
66,24,1,factory,0,white,3,13,1
66,25,0,center,-1,red,2,13,1
66,26,1,center,-1,blue,1,13,1
66,27,0,center,-1,yellow,3,13,1
66,28,1,factory,0,red,0,25,5
66,29,0,factory,3,yellow,2,25,5
66,30,1,factory,1,red,3,25,5
66,31,0,factory,2,yellow,2,25,5
66,32,1,center,-1,red,3,25,5
66,33,0,center,-1,black,4,25,5
66,34,1,center,-1,yellow,2,25,5
66,35,0,factory,4,white,0,25,5
66,36,1,center,-1,white,1,25,5
66,37,0,center,-1,blue,3,25,5
66,38,0,factory,2,black,1,40,10
66,39,1,factory,0,red,1,40,10
66,40,0,factory,4,black,4,40,10
66,41,1,factory,1,yellow,2,40,10
66,42,0,center,-1,white,2,40,10
66,43,1,center,-1,yellow,0,40,10
66,44,0,factory,3,yellow,-1,40,10
66,45,1,center,-1,blue,-1,40,10
66,46,0,center,-1,black,-1,40,10
66,47,1,center,-1,white,-1,40,10
67,0,0,factory,0,yellow,1,0,0
67,1,1,factory,1,red,2,0,0
67,2,0,factory,2,black,0,0,0
67,3,1,factory,4,red,2,0,0
67,4,0,center,-1,yellow,3,0,0
67,5,1,center,-1,red,2,0,0
67,6,0,center,-1,white,2,0,0
67,7,1,factory,3,yellow,0,0,0
67,8,0,center,-1,black,4,0,0
67,9,1,center,-1,blue,4,0,0
67,10,1,factory,3,blue,4,3,2
67,11,0,factory,0,yellow,0,3,2
67,12,1,factory,4,black,3,3,2
67,13,0,factory,2,yellow,2,3,2
67,14,1,factory,1,black,3,3,2
67,15,0,center,-1,yellow,2,3,2
67,16,1,center,-1,white,2,3,2
67,17,0,center,-1,red,1,3,2
67,18,0,factory,1,yellow,-1,0,3
67,19,1,center,-1,black,1,0,3
67,20,0,factory,3,yellow,-1,0,3
67,21,1,factory,2,black,0,0,3
67,22,0,factory,0,red,0,0,3
67,23,1,center,-1,blue,4,0,3
67,24,0,factory,4,blue,1,0,3
67,25,1,center,-1,black,3,0,3
67,26,0,center,-1,red,2,0,3
67,27,1,center,-1,white,-1,0,3
67,28,1,factory,1,yellow,3,13,0
67,29,0,factory,2,blue,2,13,0
67,30,1,factory,3,yellow,3,13,0
67,31,0,factory,4,black,1,13,0
67,32,1,center,-1,yellow,3,13,0
67,33,0,factory,0,black,4,13,0
67,34,1,center,-1,red,0,13,0
67,35,0,center,-1,blue,3,13,0
67,36,1,center,-1,black,4,13,0
67,37,0,center,-1,white,0,13,0
67,38,0,factory,2,blue,3,25,2
67,39,1,factory,1,black,4,25,2
67,40,0,factory,0,red,4,25,2
67,41,1,factory,3,black,4,25,2
67,42,0,factory,4,red,4,25,2
67,43,1,center,-1,black,4,25,2
67,44,0,center,-1,red,4,25,2
67,45,1,center,-1,blue,0,25,2
67,46,0,center,-1,yellow,-1,25,2
67,47,1,center,-1,white,1,25,2
67,48,1,factory,0,red,4,27,0
68,0,0,factory,1,yellow,1,0,0
68,1,1,factory,0,red,4,0,0
68,2,0,factory,2,blue,0,0,0
68,3,1,center,-1,red,4,0,0
68,4,0,center,-1,black,2,0,0
68,5,1,factory,3,red,4,0,0
68,6,0,center,-1,white,3,0,0
68,7,1,factory,4,yellow,1,0,0
68,8,0,center,-1,blue,4,0,0
68,9,1,center,-1,black,2,0,0
68,10,0,center,-1,white,-1,0,0
68,11,1,factory,1,black,2,3,0
68,12,0,factory,3,blue,2,3,0
68,13,1,factory,0,yellow,1,3,0
68,14,0,factory,4,blue,2,3,0
68,15,1,center,-1,white,3,3,0
68,16,0,center,-1,red,3,3,0
68,17,1,factory,2,black,0,3,0
68,18,0,center,-1,red,3,3,0
68,19,1,center,-1,black,-1,3,0
68,20,0,center,-1,yellow,0,3,0
68,21,0,factory,3,red,0,4,0
68,22,1,factory,0,red,2,4,0
68,23,0,factory,2,white,1,4,0
68,24,1,factory,4,red,2,4,0
68,25,0,center,-1,blue,3,4,0
68,26,1,center,-1,white,3,4,0
68,27,0,center,-1,yellow,2,4,0
68,28,1,factory,1,black,1,4,0
68,29,0,center,-1,yellow,2,4,0
68,30,1,center,-1,white,0,4,0
68,31,0,center,-1,black,-1,4,0
68,32,1,factory,0,blue,1,17,8
68,33,0,factory,1,blue,1,17,8
68,34,1,factory,3,blue,1,17,8
68,35,0,factory,4,blue,1,17,8
68,36,1,center,-1,yellow,0,17,8
68,37,0,center,-1,white,2,17,8
68,38,1,center,-1,black,3,17,8
68,39,0,factory,2,black,0,17,8
68,40,1,center,-1,white,2,17,8
68,41,0,center,-1,yellow,3,17,8
68,42,1,center,-1,red,4,17,8
68,43,0,factory,3,red,1,33,9
68,44,1,factory,1,red,0,33,9
68,45,0,factory,2,blue,4,33,9
68,46,1,factory,4,blue,3,33,9
68,47,0,center,-1,blue,4,33,9
68,48,1,center,-1,yellow,4,33,9
68,49,0,center,-1,white,0,33,9
68,50,1,factory,0,yellow,4,33,9
68,51,0,center,-1,white,-1,33,9
68,52,1,center,-1,black,-1,33,9
69,0,0,factory,1,blue,2,0,0
69,1,1,factory,2,black,0,0,0
69,2,0,factory,0,blue,1,0,0
69,3,1,center,-1,white,3,0,0
69,4,0,factory,3,red,0,0,0
69,5,1,factory,4,white,3,0,0
69,6,0,center,-1,yellow,3,0,0
69,7,1,center,-1,red,1,0,0
69,8,0,center,-1,black,4,0,0
69,9,1,center,-1,white,2,0,0
69,10,1,factory,1,white,2,3,0
69,11,0,factory,0,blue,0,3,0
69,12,1,factory,2,white,2,3,0
69,13,0,center,-1,yellow,1,3,0
69,14,1,center,-1,red,4,3,0
69,15,0,factory,3,black,4,3,0
69,16,1,factory,4,red,4,3,0
69,17,0,center,-1,black,4,3,0
69,18,1,center,-1,yellow,0,3,0
69,19,0,center,-1,white,2,3,0
69,20,1,center,-1,blue,3,3,0
69,21,0,factory,0,black,4,7,3
69,22,1,factory,2,blue,3,7,3
69,23,0,factory,3,yellow,0,7,3
69,24,1,center,-1,yellow,4,7,3
69,25,0,factory,4,white,1,7,3
69,26,1,center,-1,red,2,7,3
69,27,0,factory,1,white,2,7,3
69,28,1,center,-1,white,0,7,3
69,29,0,center,-1,red,-1,7,3
69,30,1,center,-1,black,1,7,3
69,31,1,factory,1,white,1,22,6
69,32,0,factory,0,yellow,4,22,6
69,33,1,center,-1,black,3,22,6
69,34,0,factory,2,yellow,4,22,6
69,35,1,factory,4,black,3,22,6
69,36,0,factory,3,yellow,4,22,6
69,37,1,center,-1,red,0,22,6
69,38,0,center,-1,black,2,22,6
69,39,1,center,-1,blue,2,22,6
69,40,0,factory,2,yellow,4,28,9
69,41,1,factory,1,blue,0,28,9
69,42,0,factory,3,yellow,2,28,9
69,43,1,factory,4,red,3,28,9
69,44,0,factory,0,black,0,28,9
69,45,1,center,-1,red,3,28,9
69,46,0,center,-1,yellow,3,28,9
69,47,1,center,-1,black,2,28,9
69,48,0,center,-1,blue,-1,28,9
69,49,1,center,-1,white,1,28,9
70,0,0,factory,0,blue,2,0,0
70,1,1,factory,1,white,1,0,0
70,2,0,factory,2,red,1,0,0
70,3,1,factory,4,white,1,0,0
70,4,0,center,-1,yellow,3,0,0
70,5,1,factory,3,black,4,0,0
70,6,0,center,-1,yellow,4,0,0
70,7,1,center,-1,black,4,0,0
70,8,0,center,-1,white,0,0,0
70,9,1,center,-1,red,2,0,0
70,10,1,factory,3,black,4,3,2
70,11,0,factory,4,black,1,3,2
70,12,1,factory,0,white,3,3,2
70,13,0,factory,1,blue,3,3,2
70,14,1,center,-1,white,3,3,2
70,15,0,factory,2,blue,3,3,2
70,16,1,center,-1,yellow,1,3,2
70,17,0,center,-1,black,0,3,2
70,18,1,center,-1,white,0,3,2
70,19,0,center,-1,blue,-1,3,2
70,20,0,factory,1,red,2,11,5
70,21,1,factory,0,red,3,11,5
70,22,0,factory,2,red,0,11,5
70,23,1,factory,3,red,3,11,5
70,24,0,center,-1,white,3,11,5
70,25,1,factory,4,red,3,11,5
70,26,0,center,-1,yellow,1,11,5
70,27,1,center,-1,blue,4,11,5
70,28,0,center,-1,black,-1,11,5
70,29,1,factory,3,blue,4,20,5
70,30,0,factory,0,yellow,2,20,5
70,31,1,factory,4,blue,4,20,5
70,32,0,factory,2,yellow,2,20,5
70,33,1,center,-1,blue,0,20,5
70,34,0,center,-1,red,3,20,5
70,35,1,factory,1,black,1,20,5
70,36,0,center,-1,red,-1,20,5
70,37,1,center,-1,black,2,20,5
70,38,0,center,-1,white,1,20,5
70,39,0,factory,0,yellow,2,20,12
70,40,1,factory,4,blue,2,20,12
70,41,0,factory,2,yellow,4,20,12
70,42,1,center,-1,blue,2,20,12
70,43,0,factory,1,blue,0,20,12
70,44,1,center,-1,red,0,20,12
70,45,0,factory,3,white,-1,20,12
